date,y,clim,p_p2,p_m1,p_h,p_hmm_high,p20,q20,x_hmm,p_ens,lo,hi,state_p2,state_ens3,refit_year,block24,block18,theta_id
2010-12-08,0,0.1904059041,0.1218461832,0.1445337609,0.2199349147,0.9797652804,0.7524328879,0.9747209056,3.879913111,0.1218461832,0.1218461832,0.2199349147,normal,normal,2010,4,6,4665aaec2b3a
2010-12-09,0,0.1904059041,0.1209567714,0.1358782921,0.2002166699,0.9303031811,0.7278181272,0.9409478546,2.591355857,0.1209567714,0.1209567714,0.2002166699,normal,normal,2010,4,6,4665aaec2b3a
2010-12-10,0,0.1904059041,0.1187515384,0.142237067,0.181764029,0.7852004851,0.6556079263,0.8418707672,1.296233976,0.1187515384,0.1187515384,0.181764029,normal,normal,2010,4,6,4665aaec2b3a
2010-12-13,0,0.1904059041,0.1181267206,0.1411770266,0.1631492617,0.4704057724,0.4989506754,0.6269268401,-0.1185154372,0.1181267206,0.1181267206,0.1631492617,normal,normal,2010,4,6,4665aaec2b3a
2010-12-14,0,0.1904059041,0.115884962,0.142237067,0.1447323786,0.1607607469,0.3448561607,0.4154991538,-1.652578615,0.115884962,0.115884962,0.1447323786,normal,normal,2010,4,6,4665aaec2b3a
2010-12-15,0,0.1904059041,0.121239479,0.1480667487,0.1021787063,0.002593535476,0.2661444177,0.3075015281,-5.952136381,0.121239479,0.1021787063,0.1480667487,normal,normal,2010,4,6,4665aaec2b3a
2010-12-16,0,0.1904059041,0.1133956419,0.1383506545,0.07771022567,5.458436305e-05,0.2648809114,0.3057679154,-9.210240367,0.1133956419,0.07771022567,0.1383506545,normal,normal,2010,4,6,4665aaec2b3a
2010-12-17,0,0.1904059041,0.09449486284,0.1158203488,0.07771022567,3.304381383e-05,0.2648701918,0.3057532074,-9.210240367,0.09449486284,0.07771022567,0.1158203488,normal,normal,2010,4,6,4665aaec2b3a
2010-12-20,0,0.1904059041,0.1027774826,0.1210796032,0.07771022567,3.634776225e-05,0.264871836,0.3057554633,-9.210240367,0.1027774826,0.07771022567,0.1210796032,normal,normal,2010,4,6,4665aaec2b3a
2010-12-21,0,0.1904059041,0.09689189931,0.1224850075,0.07771022567,8.294637179e-05,0.2648950257,0.3057872812,-9.210240367,0.09689189931,0.07771022567,0.1224850075,normal,normal,2010,4,6,4665aaec2b3a
2010-12-22,0,0.1904059041,0.07782085016,0.1043308155,0.07771022567,5.991784743e-05,0.2648835656,0.3057715571,-9.210240367,0.07782085016,0.07771022567,0.1043308155,normal,normal,2010,4,6,4665aaec2b3a
2010-12-23,0,0.1904059041,0.0893370645,0.1221335353,0.07771022567,5.00757009e-05,0.2648786677,0.3057648369,-9.210240367,0.0893370645,0.07771022567,0.1221335353,normal,normal,2010,4,6,4665aaec2b3a
2010-12-27,0,0.1904059041,0.1050452574,0.1432970747,0.07771022567,3.037946413e-05,0.2648688659,0.3057513881,-9.210240367,0.1050452574,0.07771022567,0.1432970747,normal,normal,2010,4,6,4665aaec2b3a
2010-12-28,0,0.1904059041,0.09638731511,0.1406470579,0.07771022567,3.126084107e-05,0.2648693045,0.3057519899,-9.210240367,0.09638731511,0.07771022567,0.1406470579,normal,normal,2010,4,6,4665aaec2b3a
2010-12-29,0,0.1904059041,0.08786282907,0.1364080311,0.07771022567,3.09186495e-05,0.2648691342,0.3057517563,-9.210240367,0.08786282907,0.07771022567,0.1364080311,normal,normal,2010,4,6,4665aaec2b3a
2010-12-30,0,0.1904059041,0.09626056788,0.1406470579,0.07771022567,2.510193035e-05,0.2648662395,0.3057477846,-9.210240367,0.09626056788,0.07771022567,0.1406470579,normal,normal,2010,4,6,4665aaec2b3a
2010-12-31,0,0.1904059041,0.09634614075,0.1447104272,0.07771022567,1.50335082e-05,0.264861229,0.3057409098,-9.210240367,0.09634614075,0.07771022567,0.1447104272,normal,normal,2010,4,6,4665aaec2b3a
2011-01-03,0,0.1938846421,0.1224765716,0.1452340328,0.08689195744,0.0001398828459,0.2679084039,0.3115050558,-8.874565408,0.1224765716,0.08689195744,0.1452340328,normal,normal,2011,5,6,0ea872082a02
2011-01-04,0,0.1938846421,0.1115242428,0.1412151411,0.08458621541,5.146007753e-05,0.2678655315,0.3114452275,-9.210240367,0.1115242428,0.08458621541,0.1412151411,normal,normal,2011,5,6,0ea872082a02
2011-01-05,0,0.1938846421,0.1056392918,0.1349217964,0.08458621541,5.17423672e-05,0.2678656684,0.3114454185,-9.210240367,0.1056392918,0.08458621541,0.1349217964,normal,normal,2011,5,6,0ea872082a02
2011-01-06,0,0.1938846421,0.1054922725,0.1415647155,0.08458621541,4.210656172e-05,0.2678609964,0.3114388987,-9.210240367,0.1054922725,0.08458621541,0.1415647155,normal,normal,2011,5,6,0ea872082a02
2011-01-07,0,0.1938846421,0.1165143396,0.1370196915,0.08458621541,4.31749623e-05,0.2678615144,0.3114396216,-9.210240367,0.1165143396,0.08458621541,0.1370196915,normal,normal,2011,5,6,0ea872082a02
2011-01-10,0,0.1938846421,0.1123476799,0.1440111762,0.08458621541,4.248199065e-05,0.2678611784,0.3114391527,-9.210240367,0.1123476799,0.08458621541,0.1440111762,normal,normal,2011,5,6,0ea872082a02
2011-01-11,0,0.1938846421,0.103128666,0.1326492426,0.08458621541,5.070414823e-05,0.267865165,0.311444716,-9.210240367,0.103128666,0.08458621541,0.1326492426,normal,normal,2011,5,6,0ea872082a02
2011-01-12,0,0.1938846421,0.104384694,0.1213003557,0.09091456674,0.0002465326077,0.2679601137,0.3115772169,-8.307769727,0.104384694,0.09091456674,0.1213003557,normal,normal,2011,5,6,0ea872082a02
2011-01-13,0,0.1938846421,0.09172568667,0.1239161233,0.08663786719,0.0001348573497,0.2679059672,0.3115016555,-8.911158141,0.09172568667,0.08663786719,0.1239161233,normal,normal,2011,5,6,0ea872082a02
2011-01-14,0,0.1938846421,0.08432147827,0.1077572207,0.09288012977,0.000322530762,0.267996962,0.3116286386,-8.038989458,0.08432147827,0.08432147827,0.1077572207,normal,normal,2011,5,6,0ea872082a02
2011-01-18,0,0.1938846421,0.08166057018,0.1148614447,0.08458621541,7.005627392e-05,0.267874548,0.31145781,-9.210240367,0.08166057018,0.08166057018,0.1148614447,normal,normal,2011,5,6,0ea872082a02
2011-01-19,0,0.1938846421,0.1075475475,0.1399915925,0.09892016509,0.0007140762749,0.2681868055,0.3118935651,-7.243806442,0.1075475475,0.09892016509,0.1399915925,normal,normal,2011,5,6,0ea872082a02
2011-01-20,0,0.1938846421,0.1132183632,0.151866244,0.08827389544,0.0001703943899,0.2679231976,0.3115257005,-8.677224458,0.1132183632,0.08827389544,0.151866244,normal,normal,2011,5,6,0ea872082a02
2011-01-21,0,0.1938846421,0.1199564201,0.1602222711,0.08788243788,0.0001611780744,0.267918729,0.3115194646,-8.732839561,0.1199564201,0.08788243788,0.1602222711,normal,normal,2011,5,6,0ea872082a02
2011-01-24,0,0.1938846421,0.1014153814,0.1459326603,0.0914615697,0.0002658135952,0.2679694623,0.3115902628,-8.232449416,0.1014153814,0.0914615697,0.1459326603,normal,normal,2011,5,6,0ea872082a02
2011-01-25,0,0.1938846421,0.1109554392,0.1448846562,0.08976981814,0.0002103080519,0.26794255,0.3115527068,-8.466726858,0.1109554392,0.08976981814,0.1448846562,normal,normal,2011,5,6,0ea872082a02
2011-01-26,0,0.1938846421,0.09765813872,0.1282806483,0.09051517628,0.0002332836,0.2679536899,0.3115682524,-8.363022366,0.09765813872,0.09051517628,0.1282806483,normal,normal,2011,5,6,0ea872082a02
2011-01-27,0,0.1938846421,0.08798604144,0.1197322175,0.08458621541,9.903781609e-05,0.2678885999,0.3114774194,-9.210240367,0.08798604144,0.08458621541,0.1197322175,normal,normal,2011,5,6,0ea872082a02
2011-01-28,0,0.1938846421,0.1423209764,0.1872705649,0.1400818745,0.06064703865,0.2972457137,0.3524452452,-2.740120492,0.1423209764,0.1400818745,0.1872705649,normal,normal,2011,5,6,0ea872082a02
2011-01-31,0,0.1938846421,0.1259935632,0.1785424174,0.1213251052,0.009691615711,0.2725396271,0.3179679237,-4.626755242,0.1259935632,0.1213251052,0.1785424174,normal,normal,2011,5,6,0ea872082a02
2011-02-01,0,0.1938846421,0.1157397851,0.1455833329,0.1438821109,0.08439078096,0.3087580302,0.3685106724,-2.384131492,0.1157397851,0.1157397851,0.1455833329,normal,normal,2011,5,6,0ea872082a02
2011-02-02,0,0.1938846421,0.1009885224,0.1398167888,0.1305764185,0.02490617062,0.2799165085,0.328262355,-3.667418113,0.1009885224,0.1009885224,0.1398167888,normal,normal,2011,5,6,0ea872082a02
2011-02-03,0,0.1938846421,0.105982411,0.1291541496,0.1209016059,0.00926543518,0.2723329906,0.3176795626,-4.672155824,0.105982411,0.105982411,0.1291541496,normal,normal,2011,5,6,0ea872082a02
2011-02-04,0,0.1938846421,0.09105714836,0.1159040615,0.1170202561,0.006091345298,0.2707940113,0.3155319184,-5.094776346,0.09105714836,0.09105714836,0.1170202561,normal,normal,2011,5,6,0ea872082a02
2011-02-07,0,0.1938846421,0.0926538287,0.1219976597,0.1183564056,0.007047997311,0.2712578506,0.3161792057,-4.94793882,0.0926538287,0.0926538287,0.1219976597,normal,normal,2011,5,6,0ea872082a02
2011-02-08,0,0.1938846421,0.08432151325,0.1138195104,0.1184046201,0.007084986267,0.2712757849,0.3162042331,-4.94266714,0.08432151325,0.08432151325,0.1184046201,normal,normal,2011,5,6,0ea872082a02
2011-02-09,0,0.1938846421,0.09028500452,0.1148614447,0.1182370282,0.006957181555,0.2712138179,0.3161177582,-4.96099934,0.09028500452,0.09028500452,0.1182370282,normal,normal,2011,5,6,0ea872082a02
2011-02-10,0,0.1938846421,0.0947844683,0.1186874209,0.1166985304,0.005879715817,0.2706914013,0.3153887262,-5.130349779,0.0947844683,0.0947844683,0.1186874209,normal,normal,2011,5,6,0ea872082a02
2011-02-11,0,0.1938846421,0.089521695,0.1117378452,0.1027967941,0.001162584521,0.2684042678,0.3121970335,-6.755946456,0.089521695,0.089521695,0.1117378452,normal,normal,2011,5,6,0ea872082a02
2011-02-14,0,0.1938846421,0.08076775513,0.1162517455,0.09612985114,0.000497408733,0.2680817528,0.3117469641,-7.605600937,0.08076775513,0.08076775513,0.1162517455,normal,normal,2011,5,6,0ea872082a02
2011-02-15,1,0.1938846421,0.09358861279,0.1235672417,0.08458621541,3.96502484e-05,0.2678598054,0.3114372367,-9.210240367,0.09358861279,0.08458621541,0.1235672417,normal,normal,2011,5,6,0ea872082a02
2011-02-16,1,0.1938846421,0.09361127748,0.1296782647,0.08458621541,7.402768866e-05,0.2678764735,0.3114604971,-9.210240367,0.09361127748,0.08458621541,0.1296782647,normal,normal,2011,5,6,0ea872082a02
2011-02-17,1,0.1938846421,0.091536169,0.1274073618,0.08458621541,5.962572717e-05,0.2678694907,0.3114507525,-9.210240367,0.091536169,0.08458621541,0.1274073618,normal,normal,2011,5,6,0ea872082a02
2011-02-18,1,0.1938846421,0.08254408068,0.1246140957,0.08458621541,5.502227855e-05,0.2678672586,0.3114476377,-9.210240367,0.08254408068,0.08254408068,0.1246140957,normal,normal,2011,5,6,0ea872082a02
2011-02-22,0,0.1938846421,0.1651599931,0.2001496552,0.1540867686,0.1876460407,0.3588220516,0.4383749692,-1.46537873,0.1651599931,0.1540867686,0.2001496552,normal,normal,2011,5,6,0ea872082a02
2011-02-23,0,0.1938846421,0.1648516194,0.2222635105,0.1358919153,0.04140309114,0.2879151537,0.3394244571,-3.142115119,0.1648516194,0.1358919153,0.2222635105,normal,normal,2011,5,6,0ea872082a02
2011-02-24,0,0.1938846421,0.1616839866,0.2088637258,0.1168378081,0.005970481589,0.2707354097,0.3154501399,-5.11493931,0.1616839866,0.1168378081,0.2088637258,normal,normal,2011,5,6,0ea872082a02
2011-02-25,0,0.1938846421,0.131779733,0.1732074205,0.1229923672,0.01155134003,0.2734413272,0.3192262454,-4.449335254,0.131779733,0.1229923672,0.1732074205,normal,normal,2011,5,6,0ea872082a02
2011-02-28,1,0.1938846421,0.1252156671,0.1581360554,0.11879155,0.007388401217,0.2714228978,0.3164095289,-4.900428081,0.1252156671,0.11879155,0.1581360554,normal,normal,2011,5,6,0ea872082a02
2011-03-01,0,0.1938846421,0.154156399,0.2036788645,0.1678857694,0.4258073999,0.4742962215,0.5995190689,-0.2989777493,0.154156399,0.154156399,0.2036788645,normal,normal,2011,5,6,0ea872082a02
2011-03-02,0,0.1938846421,0.1472282926,0.198464469,0.1648943447,0.3670046189,0.4457852894,0.559732089,-0.5450886919,0.1472282926,0.1472282926,0.198464469,normal,normal,2011,5,6,0ea872082a02
2011-03-03,1,0.1938846421,0.1312109768,0.1624799789,0.2099279605,0.9449473406,0.7260047853,0.9507781425,2.84283903,0.1312109768,0.1312109768,0.2099279605,normal,normal,2011,5,6,0ea872082a02
2011-03-04,0,0.1938846421,0.1398671111,0.1704459569,0.2341506,0.9883907826,0.7470686364,0.9801727277,4.444278761,0.1398671111,0.1398671111,0.2341506,normal,normal,2011,5,6,0ea872082a02
2011-03-07,0,0.1938846421,0.1619138738,0.1977895384,0.254220172,0.996617406,0.7510573712,0.9857390035,5.685724085,0.1619138738,0.1619138738,0.254220172,normal,normal,2011,5,6,0ea872082a02
2011-03-08,0,0.1938846421,0.1489620239,0.1835133043,0.23142389,0.9862117934,0.7460121385,0.9786983859,4.270057503,0.1489620239,0.1489620239,0.23142389,normal,normal,2011,5,6,0ea872082a02
2011-03-09,0,0.1938846421,0.1459299202,0.1903353028,0.2155669926,0.9618399484,0.7341952822,0.9622079735,3.227058865,0.1459299202,0.1459299202,0.2155669926,normal,normal,2011,5,6,0ea872082a02
2011-03-10,0,0.1938846421,0.1798567583,0.2181512696,0.3012403594,0.9997672805,0.7525846095,0.9878702632,8.365443947,0.1798567583,0.1798567583,0.3012403594,normal,normal,2011,5,6,0ea872082a02
2011-03-11,0,0.1938846421,0.1549768635,0.1879523482,0.2462812361,0.9945292376,0.7500449084,0.9843261126,5.202851519,0.1549768635,0.1549768635,0.2462812361,normal,normal,2011,5,6,0ea872082a02
2011-03-14,0,0.1938846421,0.1701064983,0.205689464,0.2471268528,0.9948046127,0.750178426,0.9845124362,5.25477518,0.1701064983,0.1701064983,0.2471268528,normal,normal,2011,5,6,0ea872082a02
2011-03-15,0,0.1938846421,0.2473324682,0.2573205904,0.2572020727,0.997169627,0.7513251194,0.9861126458,5.864512395,0.2473324682,0.2473324682,0.2573205904,normal,normal,2011,5,6,0ea872082a02
2011-03-16,0,0.1938846421,0.2777618987,0.3314329775,0.3170490694,0.9999484664,0.7526724587,0.9879928566,9.210240367,0.2777618987,0.2777618987,0.3314329775,normal,caution,2011,5,6,0ea872082a02
2011-03-17,0,0.1938846421,0.2542359332,0.2884631798,0.2699599186,0.9986612015,0.7520483195,0.9871218709,6.614642982,0.2542359332,0.2542359332,0.2884631798,normal,caution,2011,5,6,0ea872082a02
2011-03-18,0,0.1938846421,0.2348655758,0.2591891737,0.2430075359,0.9933117593,0.7494546057,0.9835023457,5.000693706,0.2348655758,0.2348655758,0.2591891737,normal,caution,2011,5,6,0ea872082a02
2011-03-21,0,0.1938846421,0.1967456535,0.1969452562,0.2827663753,0.9993549133,0.7523846704,0.9875912484,7.345480518,0.1967456535,0.1967456535,0.2827663753,normal,caution,2011,5,6,0ea872082a02
2011-03-22,0,0.1938846421,0.156019612,0.1901652643,0.2539918985,0.996570757,0.7510347531,0.98570744,5.671980604,0.156019612,0.156019612,0.2539918985,normal,caution,2011,5,6,0ea872082a02
2011-03-23,0,0.1938846421,0.1650458552,0.172345037,0.2476794916,0.9949767616,0.7502618935,0.9846289151,5.288644552,0.1650458552,0.1650458552,0.2476794916,normal,normal,2011,5,6,0ea872082a02
2011-03-24,0,0.1938846421,0.1478831733,0.1520406041,0.2414214069,0.9926237216,0.7491210059,0.9830368075,4.902082426,0.1478831733,0.1478831733,0.2414214069,normal,normal,2011,5,6,0ea872082a02
2011-03-25,0,0.1938846421,0.134508758,0.1504710073,0.2270300219,0.9817696067,0.7438583138,0.9756927254,3.986266504,0.134508758,0.134508758,0.2270300219,normal,normal,2011,5,6,0ea872082a02
2011-03-28,0,0.1938846421,0.140821042,0.1769957347,0.2215630475,0.9741106256,0.7401448043,0.9705105262,3.627692248,0.140821042,0.140821042,0.2215630475,normal,normal,2011,5,6,0ea872082a02
2011-03-29,0,0.1938846421,0.1342114506,0.1548289065,0.2145904745,0.9593419905,0.7329841301,0.9605178119,3.16105177,0.1342114506,0.1342114506,0.2145904745,normal,normal,2011,5,6,0ea872082a02
2011-03-30,0,0.1938846421,0.1279633313,0.1469804133,0.1886398049,0.7890633481,0.6504233615,0.8453043338,1.319288746,0.1279633313,0.1279633313,0.1886398049,normal,normal,2011,5,6,0ea872082a02
2011-03-31,0,0.1938846421,0.1120574586,0.147504221,0.1522508213,0.1642554186,0.3474809479,0.4225484692,-1.626900395,0.1120574586,0.1120574586,0.1522508213,normal,normal,2011,5,6,0ea872082a02
2011-04-01,0,0.1938846421,0.12550874,0.1415647155,0.1237548073,0.01250689487,0.2739046345,0.3198727903,-4.368889433,0.12550874,0.1237548073,0.1415647155,normal,normal,2011,5,6,0ea872082a02
2011-04-04,0,0.1938846421,0.1172670575,0.1433122657,0.08968888974,0.0002079440822,0.2679414038,0.3115511073,-8.478033384,0.1172670575,0.08968888974,0.1433122657,normal,normal,2011,5,6,0ea872082a02
2011-04-05,0,0.1938846421,0.1157088045,0.1389427549,0.08531354385,0.0001112668339,0.2678945292,0.3114856938,-9.103468059,0.1157088045,0.08531354385,0.1389427549,normal,normal,2011,5,6,0ea872082a02
2011-04-06,0,0.1938846421,0.1163470359,0.1328240567,0.08567893306,0.0001173608471,0.2678974839,0.3114898171,-9.050139838,0.1163470359,0.08567893306,0.1328240567,normal,normal,2011,5,6,0ea872082a02
2011-04-07,0,0.1938846421,0.1226332519,0.1364952446,0.08458621541,4.386065822e-05,0.2678618469,0.3114400856,-9.210240367,0.1226332519,0.08458621541,0.1364952446,normal,normal,2011,5,6,0ea872082a02
2011-04-08,0,0.1938846421,0.1349773963,0.14977318,0.08458621541,4.87996048e-05,0.2678642415,0.3114434273,-9.210240367,0.1349773963,0.08458621541,0.14977318,normal,normal,2011,5,6,0ea872082a02
2011-04-11,0,0.1938846421,0.1196639725,0.1274073618,0.08458621541,4.910263691e-05,0.2678643885,0.3114436324,-9.210240367,0.1196639725,0.08458621541,0.1274073618,normal,normal,2011,5,6,0ea872082a02
2011-04-12,0,0.1938846421,0.1306377226,0.1361455724,0.08478068599,0.0001029040528,0.2678904745,0.3114800354,-9.18161062,0.1306377226,0.08478068599,0.1361455724,normal,normal,2011,5,6,0ea872082a02
2011-04-13,0,0.1938846421,0.1291068088,0.1331736582,0.08458621541,2.534917919e-05,0.2678528714,0.3114275604,-9.210240367,0.1291068088,0.08458621541,0.1331736582,normal,normal,2011,5,6,0ea872082a02
2011-04-14,0,0.1938846421,0.1233570787,0.1218233022,0.08458621541,2.461580783e-05,0.2678525159,0.3114270642,-9.210240367,0.1233570787,0.08458621541,0.1233570787,normal,normal,2011,5,6,0ea872082a02
2011-04-15,0,0.1938846421,0.1022372168,0.1053409872,0.08458621541,2.526433922e-05,0.2678528303,0.311427503,-9.210240367,0.1022372168,0.08458621541,0.1053409872,normal,normal,2011,5,6,0ea872082a02
2011-04-18,0,0.1938846421,0.1499520154,0.1338728731,0.09744302248,0.0005903625376,0.268126822,0.3118098582,-7.434183202,0.1499520154,0.09744302248,0.1499520154,normal,normal,2011,5,6,0ea872082a02
2011-04-19,0,0.1938846421,0.1104520149,0.1141667436,0.09013549854,0.0002213040182,0.2679478815,0.3115601468,-8.415751825,0.1104520149,0.09013549854,0.1141667436,normal,normal,2011,5,6,0ea872082a02
2011-04-20,0,0.1938846421,0.1163392685,0.1010410287,0.1133232576,0.004034677033,0.2697968216,0.314140341,-5.508786183,0.1163392685,0.1010410287,0.1163392685,normal,normal,2011,5,6,0ea872082a02
2011-04-21,0,0.1938846421,0.100920734,0.09454787427,0.1036851138,0.001296932354,0.2684694073,0.3122879356,-6.646455756,0.100920734,0.09454787427,0.1036851138,normal,normal,2011,5,6,0ea872082a02
2011-04-25,0,0.1938846421,0.1032840371,0.1131252858,0.1011328345,0.0009450623755,0.2682988007,0.3120498543,-6.963314118,0.1032840371,0.1011328345,0.1131252858,normal,normal,2011,5,6,0ea872082a02
2011-04-26,0,0.1938846421,0.1017050172,0.1105249991,0.1090951708,0.002480107747,0.269043078,0.3130884925,-5.996970085,0.1017050172,0.1017050172,0.1105249991,normal,normal,2011,5,6,0ea872082a02
2011-04-27,0,0.1938846421,0.1008356324,0.1058582842,0.1065791118,0.001841353043,0.2687333734,0.3126563,-6.295411578,0.1008356324,0.1008356324,0.1065791118,normal,normal,2011,5,6,0ea872082a02
2011-04-28,0,0.1938846421,0.08148470123,0.09335822447,0.1048294957,0.00149129211,0.2685636439,0.3124194428,-6.506619942,0.08148470123,0.08148470123,0.1048294957,normal,normal,2011,5,6,0ea872082a02
2011-04-29,0,0.1938846421,0.07739973763,0.09556927014,0.1047286903,0.001473142199,0.2685548438,0.3124071622,-6.518883381,0.07739973763,0.07739973763,0.1047286903,normal,normal,2011,5,6,0ea872082a02
2011-05-02,0,0.1938846421,0.1022038574,0.1169473226,0.1046747502,0.001463514843,0.2685501759,0.3124006482,-6.525449723,0.1022038574,0.1022038574,0.1169473226,normal,normal,2011,5,6,0ea872082a02
2011-05-03,0,0.1938846421,0.1086482139,0.1293288607,0.09898710228,0.0007202155234,0.2681897822,0.311897719,-7.235239578,0.1086482139,0.09898710228,0.1293288607,normal,normal,2011,5,6,0ea872082a02
2011-05-04,0,0.1938846421,0.1155487256,0.1359707454,0.102703248,0.001149216205,0.2683977861,0.3121879883,-6.767525253,0.1155487256,0.102703248,0.1359707454,normal,normal,2011,5,6,0ea872082a02
2011-05-05,0,0.1938846421,0.1434680635,0.1555255425,0.09934872167,0.000754238661,0.2682062785,0.3119207396,-7.18904719,0.1434680635,0.09934872167,0.1555255425,normal,normal,2011,5,6,0ea872082a02
2011-05-06,0,0.1938846421,0.154533403,0.1590055667,0.09131687852,0.0002605817368,0.2679669256,0.3115867228,-8.252333361,0.154533403,0.09131687852,0.1590055667,normal,normal,2011,5,6,0ea872082a02
2011-05-09,0,0.1938846421,0.1237088437,0.137369362,0.09183880102,0.0002799158084,0.2679762998,0.3115998046,-8.180741729,0.1237088437,0.09183880102,0.137369362,normal,normal,2011,5,6,0ea872082a02
2011-05-10,1,0.1938846421,0.110827702,0.1155564491,0.0955404981,0.0004602803189,0.2680637508,0.3117218423,-7.683214479,0.110827702,0.0955404981,0.1155564491,normal,normal,2011,5,6,0ea872082a02
2011-05-11,0,0.1938846421,0.1303599295,0.1336980966,0.1076116681,0.002082308707,0.2688502024,0.3128193348,-6.172193566,0.1303599295,0.1076116681,0.1336980966,normal,normal,2011,5,6,0ea872082a02
2011-05-12,1,0.1938846421,0.1223622575,0.1176431867,0.09832529998,0.0006616135892,0.2681613686,0.3118580679,-7.320167042,0.1223622575,0.09832529998,0.1223622575,normal,normal,2011,5,6,0ea872082a02
2011-05-13,0,0.1938846421,0.1287526562,0.1357959188,0.1069927613,0.001934588946,0.2687785794,0.3127193851,-6.245923944,0.1287526562,0.1069927613,0.1357959188,normal,normal,2011,5,6,0ea872082a02
2011-05-16,0,0.1938846421,0.1472377401,0.1562219484,0.1079226966,0.002160438177,0.268888084,0.3128721986,-6.135281443,0.1472377401,0.1079226966,0.1562219484,normal,normal,2011,5,6,0ea872082a02
2011-05-17,0,0.1938846421,0.1366301889,0.1441858517,0.1023184708,0.001095716981,0.2683718466,0.3121517898,-6.815250035,0.1366301889,0.1023184708,0.1441858517,normal,normal,2011,5,6,0ea872082a02
2011-05-18,1,0.1938846421,0.1185606671,0.1211260653,0.1089808586,0.002447110129,0.2690270789,0.3130661658,-6.010397381,0.1185606671,0.1089808586,0.1211260653,normal,normal,2011,5,6,0ea872082a02
2011-05-19,1,0.1938846421,0.1087292303,0.1087943809,0.09984470864,0.0008033361232,0.2682300837,0.3119539598,-7.125933688,0.1087292303,0.09984470864,0.1087943809,normal,normal,2011,5,6,0ea872082a02
2011-05-20,0,0.1938846421,0.1298849296,0.1420890237,0.1092210249,0.002516914822,0.2690609241,0.3131133968,-5.982201317,0.1298849296,0.1092210249,0.1420890237,normal,normal,2011,5,6,0ea872082a02
2011-05-23,0,0.1938846421,0.1595772549,0.1567441339,0.1255864314,0.01510725528,0.2751654371,0.3216322392,-4.177357636,0.1595772549,0.1255864314,0.1595772549,normal,normal,2011,5,6,0ea872082a02
2011-05-24,0,0.1938846421,0.1379357368,0.1489006575,0.1096454722,0.002644822521,0.2691229411,0.3131999414,-5.932502989,0.1379357368,0.1096454722,0.1489006575,normal,normal,2011,5,6,0ea872082a02
2011-05-25,0,0.1938846421,0.1370941363,0.1357959188,0.0997526762,0.0007940073153,0.2682255606,0.3119476478,-7.137623561,0.1370941363,0.0997526762,0.1370941363,normal,normal,2011,5,6,0ea872082a02
2011-05-26,0,0.1938846421,0.1231562976,0.1186874209,0.09954709862,0.0007735313679,0.2682156327,0.3119337934,-7.163770505,0.1231562976,0.09954709862,0.1231562976,normal,normal,2011,5,6,0ea872082a02
2011-05-27,0,0.1938846421,0.1171877913,0.1167734026,0.09630567562,0.0005090126793,0.268087379,0.3117548155,-7.582528489,0.1171877913,0.09630567562,0.1171877913,normal,normal,2011,5,6,0ea872082a02
2011-05-31,1,0.1938846421,0.1191691313,0.1075844528,0.1070728557,0.001953141374,0.2687875747,0.312731938,-6.236361191,0.1191691313,0.1070728557,0.1191691313,normal,normal,2011,5,6,0ea872082a02
2011-06-01,0,0.1938846421,0.1620697135,0.1572661863,0.2006507545,0.8996962249,0.7040644713,0.9201604541,2.193853846,0.1620697135,0.1572661863,0.2006507545,normal,normal,2011,5,6,0ea872082a02
2011-06-02,0,0.1938846421,0.1489008204,0.1536093727,0.1918642875,0.8260859081,0.6683740039,0.870354439,1.55813732,0.1489008204,0.1489008204,0.1918642875,normal,normal,2011,5,6,0ea872082a02
2011-06-03,0,0.1938846421,0.1707050786,0.1511687208,0.2088768137,0.9410543676,0.7241172506,0.9481440896,2.77038538,0.1707050786,0.1511687208,0.2088768137,normal,normal,2011,5,6,0ea872082a02
2011-06-06,0,0.1938846421,0.1649298126,0.1605697922,0.2303226964,0.9852156488,0.745529151,0.9780243771,4.199291278,0.1649298126,0.1605697922,0.2303226964,normal,normal,2011,5,6,0ea872082a02
2011-06-07,0,0.1938846421,0.1614710337,0.1532608328,0.2115488968,0.950454417,0.7286749291,0.9545043258,2.954047089,0.1614710337,0.1532608328,0.2115488968,normal,normal,2011,5,6,0ea872082a02
2011-06-08,0,0.1938846421,0.1597869768,0.1657748273,0.2059607498,0.9287714958,0.7181618159,0.9398332858,2.567969662,0.1597869768,0.1597869768,0.2059607498,normal,normal,2011,5,6,0ea872082a02
2011-06-09,0,0.1938846421,0.155590618,0.1480279438,0.2055606012,0.9269007731,0.7172547832,0.9385675224,2.540028728,0.155590618,0.1480279438,0.2055606012,normal,normal,2011,5,6,0ea872082a02
2011-06-10,0,0.1938846421,0.1680481903,0.1669871548,0.2503796414,0.9957365505,0.7506302824,0.9851430014,5.453404141,0.1680481903,0.1669871548,0.2503796414,normal,normal,2011,5,6,0ea872082a02
2011-06-13,0,0.1938846421,0.1714347394,0.1799156912,0.231965152,0.9866757324,0.7462370825,0.979012295,4.304754446,0.1714347394,0.1714347394,0.231965152,normal,normal,2011,5,6,0ea872082a02
2011-06-14,0,0.1938846421,0.1647817686,0.1565700848,0.2504177327,0.9957463703,0.7506350436,0.9851496457,5.455719916,0.1647817686,0.1565700848,0.2504177327,normal,normal,2011,5,6,0ea872082a02
