date,VIX3M,VIX9D,VVIX,SKEW
2015-01-29,20.000000,18.780000,100.700000,130.450000
2015-01-30,21.820000,21.170000,108.990000,125.360000
2015-02-02,20.910000,19.390000,106.740000,129.980000
2015-02-03,19.490000,16.540000,101.030000,129.780000
2015-02-04,20.430000,17.480000,103.740000,126.200000
2015-02-05,19.270000,15.310000,98.560000,127.540000
2015-02-06,19.880000,14.930000,101.690000,125.620000
2015-02-09,20.670000,16.880000,104.190000,129.850000
2015-02-10,19.730000,15.200000,97.330000,126.510000
2015-02-11,19.710000,14.280000,98.730000,128.390000
2015-02-12,18.340000,12.360000,93.240000,129.950000
2015-02-13,18.130000,11.760000,92.740000,126.040000
2015-02-17,18.380000,13.550000,92.950000,127.420000
2015-02-18,18.660000,12.400000,89.380000,135.000000
2015-02-19,18.010000,12.340000,87.600000,131.300000
2015-02-20,17.290000,11.740000,85.780000,125.240000
2015-02-23,17.540000,12.160000,86.130000,134.660000
2015-02-24,16.710000,10.940000,82.650000,136.260000
2015-02-25,16.870000,11.640000,86.570000,136.330000
2015-02-26,16.850000,11.380000,86.930000,126.200000
2015-02-27,16.890000,10.600000,85.230000,126.400000
2015-03-02,16.460000,10.850000,81.840000,126.010000
2015-03-03,16.780000,11.810000,85.050000,123.090000
2015-03-04,16.910000,12.280000,84.100000,127.890000
2015-03-05,16.640000,12.160000,81.260000,127.260000
2015-03-06,17.510000,14.310000,86.880000,124.650000
2015-03-09,17.310000,14.200000,85.550000,124.160000
2015-03-10,18.260000,16.720000,91.890000,123.530000
2015-03-11,18.530000,16.780000,97.280000,123.720000
2015-03-12,17.390000,15.040000,89.480000,121.530000
2015-03-13,17.890000,15.250000,93.120000,120.600000
2015-03-16,17.400000,16.150000,90.540000,122.830000
2015-03-17,17.480000,16.720000,88.250000,125.440000
2015-03-18,16.430000,13.850000,81.220000,128.510000
2015-03-19,16.970000,12.890000,81.610000,127.950000
2015-03-20,16.710000,10.730000,80.490000,131.090000
2015-03-23,16.530000,12.030000,79.980000,127.120000
2015-03-24,16.590000,12.240000,80.040000,126.820000
2015-03-25,17.570000,15.280000,83.520000,122.960000
2015-03-26,17.570000,15.920000,87.030000,122.860000
2015-03-27,17.390000,14.690000,86.500000,121.800000
2015-03-30,16.920000,14.310000,82.160000,122.690000
2015-03-31,17.540000,15.500000,84.010000,120.350000
2015-04-01,17.340000,14.290000,82.820000,120.760000
2015-04-02,17.220000,13.910000,80.210000,119.920000
2015-04-06,16.820000,14.160000,80.300000,120.050000
2015-04-07,16.800000,13.900000,79.700000,121.340000
2015-04-08,16.400000,12.800000,84.760000,124.240000
2015-04-09,16.020000,11.410000,80.710000,125.870000
2015-04-10,15.460000,9.910000,78.910000,127.220000
2015-04-13,16.320000,12.490000,83.800000,117.460000
2015-04-14,15.850000,11.720000,81.910000,123.640000
2015-04-15,15.690000,10.590000,79.830000,119.710000
2015-04-16,15.330000,10.740000,79.780000,120.370000
2015-04-17,16.140000,12.910000,85.970000,122.240000
2015-04-20,15.580000,12.620000,81.480000,124.160000
2015-04-21,15.520000,12.580000,81.290000,122.770000
2015-04-22,15.460000,11.830000,79.700000,124.070000
2015-04-23,15.170000,11.840000,78.170000,123.260000
2015-04-24,15.260000,10.860000,76.430000,119.950000
2015-04-27,15.930000,12.720000,81.220000,122.840000
2015-04-28,15.310000,11.870000,77.680000,124.020000
2015-04-29,15.970000,13.260000,82.270000,125.360000
2015-04-30,16.480000,15.060000,87.080000,115.960000
2015-05-01,15.380000,11.770000,79.640000,122.370000
2015-05-04,15.430000,12.010000,78.560000,121.680000
2015-05-05,16.320000,14.640000,84.450000,122.220000
2015-05-06,16.720000,16.050000,90.800000,119.740000
2015-05-07,16.740000,15.590000,89.210000,120.730000
2015-05-08,15.560000,11.320000,79.440000,122.930000
2015-05-11,16.100000,13.410000,83.110000,115.960000
2015-05-12,16.400000,13.820000,84.640000,123.920000
2015-05-13,16.290000,13.490000,84.450000,126.040000
2015-05-14,15.910000,11.590000,82.340000,127.630000
2015-05-15,15.570000,10.770000,80.930000,127.560000
2015-05-18,15.230000,11.010000,82.060000,126.910000
2015-05-19,15.280000,11.150000,77.530000,126.280000
2015-05-20,15.150000,10.480000,77.030000,125.010000
2015-05-21,14.610000,9.950000,73.180000,121.110000
2015-05-22,14.480000,9.600000,75.980000,124.860000
2015-05-26,15.480000,13.320000,81.940000,123.060000
2015-05-27,14.990000,11.930000,77.790000,123.600000
2015-05-28,15.010000,12.230000,77.350000,125.370000
2015-05-29,15.380000,13.670000,79.070000,122.500000
2015-06-01,15.410000,13.850000,78.890000,122.430000
2015-06-02,15.710000,13.990000,80.610000,121.170000
2015-06-03,15.360000,12.700000,79.270000,124.590000
2015-06-04,16.280000,15.020000,87.990000,121.980000
2015-06-05,15.960000,13.700000,84.100000,119.620000
2015-06-08,16.600000,15.890000,86.500000,118.330000
2015-06-09,16.250000,15.050000,84.340000,119.400000
2015-06-10,15.330000,13.320000,81.600000,120.830000
2015-06-11,15.100000,12.380000,79.530000,125.320000
2015-06-12,15.610000,14.160000,85.550000,119.260000
2015-06-15,16.620000,16.680000,96.120000,119.250000
2015-06-16,16.200000,16.290000,95.960000,120.230000
2015-06-17,16.220000,15.220000,93.190000,119.090000
2015-06-18,15.440000,13.110000,89.200000,120.170000
2015-06-19,15.910000,14.320000,92.160000,119.500000
2015-06-22,14.990000,13.150000,83.870000,120.520000
2015-06-23,14.540000,12.170000,78.850000,122.780000
2015-06-24,15.180000,14.810000,82.530000,119.520000
2015-06-25,15.520000,15.130000,83.510000,122.680000
2015-06-26,15.460000,15.490000,83.090000,123.070000
2015-06-29,18.720000,22.560000,117.000000,124.540000
2015-06-30,18.470000,20.930000,110.170000,123.880000
2015-07-01,16.790000,17.230000,97.600000,120.140000
2015-07-02,17.680000,17.970000,105.140000,121.520000
2015-07-06,18.040000,16.650000,105.970000,118.680000
2015-07-07,17.020000,15.910000,99.350000,117.370000
2015-07-08,19.250000,20.960000,111.670000,118.250000
2015-07-09,19.780000,22.060000,115.360000,120.340000
2015-07-10,17.730000,17.240000,101.190000,118.520000
2015-07-13,15.940000,13.320000,85.950000,121.570000
2015-07-14,15.460000,12.180000,87.350000,123.110000
2015-07-15,15.600000,12.400000,90.810000,123.060000
2015-07-16,14.730000,10.350000,87.120000,124.670000
2015-07-17,14.610000,9.720000,85.320000,127.910000
2015-07-20,14.850000,11.100000,84.380000,125.060000
2015-07-21,14.750000,11.320000,82.560000,124.900000
2015-07-22,14.810000,11.200000,78.890000,130.420000
2015-07-23,14.930000,11.950000,81.440000,123.180000
2015-07-24,15.650000,13.050000,88.360000,126.320000
2015-07-27,16.780000,16.610000,97.320000,126.670000
2015-07-28,15.430000,13.620000,84.770000,123.520000
2015-07-29,14.920000,12.180000,82.940000,121.030000
2015-07-30,14.710000,11.060000,80.650000,122.060000
2015-07-31,14.900000,10.670000,81.770000,124.200000
2015-08-03,14.840000,12.120000,79.430000,119.320000
2015-08-04,15.130000,12.420000,80.820000,119.790000
2015-08-05,14.880000,11.510000,80.100000,119.100000
2015-08-06,15.550000,13.660000,84.360000,126.090000
2015-08-07,15.420000,13.040000,82.570000,117.820000
2015-08-10,14.990000,11.440000,80.210000,121.540000
2015-08-11,15.940000,14.130000,85.220000,124.370000
2015-08-12,15.870000,14.270000,88.130000,119.970000
2015-08-13,15.750000,13.630000,88.360000,119.960000
2015-08-14,15.510000,11.770000,89.380000,119.370000
2015-08-17,15.210000,11.290000,87.350000,120.270000
2015-08-18,15.610000,12.140000,88.840000,124.340000
2015-08-19,16.500000,14.340000,91.840000,122.140000
2015-08-20,18.830000,20.880000,108.750000,118.760000
2015-08-21,23.470000,38.960000,138.570000,130.040000
2015-08-24,31.140000,54.610000,168.750000,129.460000
2015-08-25,29.580000,44.920000,152.420000,126.780000
2015-08-26,25.650000,37.880000,134.310000,124.350000
2015-08-27,24.860000,28.890000,128.590000,126.310000
2015-08-28,25.340000,27.110000,127.180000,130.380000
2015-08-31,26.530000,28.260000,127.280000,129.360000
2015-09-01,29.530000,31.210000,128.940000,125.350000
2015-09-02,26.190000,24.260000,114.430000,125.350000
2015-09-03,26.200000,23.990000,118.160000,132.430000
2015-09-04,28.070000,26.880000,123.150000,142.190000
2015-09-08,25.690000,24.420000,117.620000,132.370000
2015-09-09,26.310000,27.900000,131.300000,137.030000
2015-09-10,25.650000,26.110000,127.060000,131.420000
2015-09-11,24.680000,23.430000,119.090000,118.180000
2015-09-14,23.700000,25.520000,118.010000,142.930000
2015-09-15,23.120000,24.620000,109.340000,136.000000
2015-09-16,22.330000,23.750000,107.020000,142.160000
2015-09-17,21.140000,22.250000,118.090000,137.490000
2015-09-18,23.200000,21.780000,116.260000,119.470000
2015-09-21,21.590000,19.610000,103.400000,135.450000
2015-09-22,23.280000,23.450000,111.360000,135.940000
2015-09-23,22.880000,22.460000,105.860000,136.710000
2015-09-24,23.460000,24.220000,110.120000,134.030000
2015-09-25,24.400000,22.890000,110.540000,135.160000
2015-09-28,26.380000,30.260000,115.310000,134.180000
2015-09-29,26.000000,28.560000,110.990000,136.710000
2015-09-30,24.750000,25.700000,103.280000,113.900000
2015-10-01,23.830000,21.930000,98.270000,124.810000
2015-10-02,22.600000,19.350000,95.070000,115.750000
2015-10-05,21.330000,19.020000,92.290000,132.830000
2015-10-06,21.590000,18.190000,92.460000,129.320000
2015-10-07,20.710000,16.390000,89.430000,132.390000
2015-10-08,20.090000,15.470000,88.420000,136.690000
2015-10-09,19.850000,14.270000,89.080000,134.660000
2015-10-12,19.260000,14.730000,88.270000,137.250000
2015-10-13,20.500000,16.530000,98.350000,133.810000
2015-10-14,20.810000,16.900000,102.290000,135.820000
2015-10-15,19.430000,13.850000,96.610000,144.720000
2015-10-16,18.670000,12.890000,97.580000,135.040000
2015-10-19,17.860000,13.870000,94.380000,139.920000
2015-10-20,18.600000,15.010000,97.110000,140.700000
2015-10-21,19.460000,16.670000,106.020000,133.070000
2015-10-22,17.160000,13.100000,97.070000,121.020000
2015-10-23,17.480000,13.150000,97.210000,135.620000
2015-10-26,17.990000,15.200000,98.100000,132.290000
2015-10-27,18.140000,16.310000,95.210000,132.170000
2015-10-28,17.490000,14.570000,88.280000,134.430000
2015-10-29,17.810000,14.540000,88.600000,134.640000
2015-10-30,18.400000,14.310000,90.270000,125.770000
2015-11-02,17.420000,13.680000,86.750000,138.780000
2015-11-03,17.470000,13.810000,87.340000,137.400000
2015-11-04,18.310000,14.760000,89.460000,134.440000
2015-11-05,17.810000,14.220000,87.680000,135.210000
2015-11-06,17.450000,12.600000,85.030000,137.750000
2015-11-09,18.850000,16.390000,92.970000,134.340000
2015-11-10,18.020000,14.290000,86.960000,132.240000
2015-11-11,18.450000,15.600000,91.250000,132.440000
2015-11-12,20.170000,18.390000,98.190000,136.930000
2015-11-13,21.580000,20.430000,106.060000,139.500000
2015-11-16,19.980000,16.810000,96.710000,131.770000
2015-11-17,20.430000,17.020000,100.370000,136.970000
2015-11-18,19.220000,13.330000,93.470000,136.860000
2015-11-19,19.640000,13.620000,96.180000,139.170000
2015-11-20,18.940000,12.400000,90.790000,126.860000
2015-11-23,18.630000,14.070000,88.550000,139.510000
2015-11-24,18.710000,14.540000,89.640000,138.170000
2015-11-25,18.190000,14.350000,86.140000,139.450000
2015-11-27,17.350000,14.210000,88.350000,137.660000
2015-11-30,18.490000,16.600000,90.840000,127.250000
2015-12-01,17.580000,13.990000,87.320000,135.570000
2015-12-02,18.330000,15.970000,92.940000,132.660000
2015-12-03,20.110000,18.710000,101.800000,135.260000
2015-12-04,18.170000,13.650000,89.190000,136.310000
2015-12-07,18.650000,16.000000,94.300000,136.770000
2015-12-08,20.060000,18.810000,99.160000,131.250000
2015-12-09,21.050000,22.070000,113.830000,134.260000
2015-12-10,20.760000,20.420000,113.800000,134.940000
2015-12-11,24.380000,28.000000,131.090000,146.530000
2015-12-14,23.300000,25.780000,122.220000,140.920000
2015-12-15,21.860000,23.050000,114.370000,143.350000
2015-12-16,19.570000,18.810000,108.930000,135.500000
2015-12-17,20.370000,18.880000,113.520000,131.200000
2015-12-18,21.260000,19.380000,118.320000,140.840000
2015-12-21,21.110000,17.550000,109.440000,125.180000
2015-12-22,19.840000,15.060000,100.910000,133.630000
2015-12-23,19.330000,13.640000,99.610000,134.690000
2015-12-24,19.690000,13.470000,99.880000,128.780000
2015-12-28,19.680000,15.790000,99.240000,136.290000
2015-12-29,19.100000,14.740000,95.130000,139.260000
2015-12-30,19.590000,15.960000,100.820000,143.000000
2015-12-31,19.800000,17.520000,100.200000,124.430000
2016-01-04,22.010000,21.930000,107.690000,140.000000
2016-01-05,20.520000,19.370000,101.840000,135.070000
2016-01-06,21.270000,20.600000,103.060000,128.310000
2016-01-07,24.620000,26.190000,116.550000,135.940000
2016-01-08,26.230000,27.980000,116.460000,138.830000
2016-01-11,24.730000,24.210000,109.630000,142.520000
2016-01-12,22.530000,22.300000,104.520000,138.670000
2016-01-13,24.890000,25.570000,117.140000,145.880000
2016-01-14,23.530000,24.630000,110.070000,138.790000
2016-01-15,26.880000,29.600000,116.410000,145.030000
2016-01-19,26.440000,30.430000,113.760000,137.900000
2016-01-20,27.810000,32.850000,112.880000,134.820000
2016-01-21,26.710000,29.990000,108.380000,132.990000
2016-01-22,24.280000,22.590000,98.920000,133.640000
2016-01-25,25.250000,26.040000,102.880000,132.270000
2016-01-26,23.290000,24.250000,98.400000,129.530000
2016-01-27,24.470000,24.510000,100.040000,129.060000
2016-01-28,24.020000,23.400000,96.560000,129.230000
2016-01-29,22.660000,19.370000,89.950000,120.860000
2016-02-01,22.010000,19.680000,89.650000,126.380000
2016-02-02,23.410000,22.190000,97.600000,119.830000
2016-02-03,23.200000,22.350000,97.320000,122.040000
2016-02-04,23.660000,21.750000,95.220000,122.690000
2016-02-05,24.480000,22.960000,100.550000,119.010000
2016-02-08,25.980000,26.400000,104.530000,120.250000
2016-02-09,26.800000,26.840000,103.060000,120.740000
2016-02-10,26.720000,25.530000,106.190000,120.360000
2016-02-11,27.720000,27.360000,107.210000,122.380000
2016-02-12,26.230000,22.710000,103.250000,117.750000
2016-02-16,25.010000,21.810000,94.200000,125.770000
2016-02-17,23.550000,20.270000,88.960000,124.990000
2016-02-18,23.200000,19.530000,87.530000,125.330000
2016-02-19,22.800000,18.220000,86.250000,123.610000
2016-02-22,21.620000,18.390000,86.190000,117.460000
2016-02-23,22.440000,20.690000,89.670000,119.670000
2016-02-24,22.340000,20.720000,86.740000,119.460000
2016-02-25,21.240000,17.790000,83.510000,122.020000
2016-02-26,21.860000,18.560000,83.720000,118.650000
2016-02-29,22.390000,20.360000,85.060000,117.680000
2016-03-01,20.280000,17.040000,79.450000,119.810000
2016-03-02,19.920000,15.780000,78.840000,122.350000
2016-03-03,19.490000,15.910000,79.410000,125.270000
2016-03-04,19.630000,15.860000,81.970000,121.650000
2016-03-07,19.900000,17.660000,82.300000,124.010000
2016-03-08,21.040000,19.170000,87.460000,123.530000
2016-03-09,20.750000,18.790000,92.860000,123.470000
2016-03-10,20.710000,17.660000,94.770000,130.040000
2016-03-11,19.470000,15.200000,92.350000,128.990000
2016-03-14,19.420000,15.990000,89.740000,133.300000
2016-03-15,19.330000,16.460000,90.340000,132.450000
2016-03-16,18.480000,14.070000,84.370000,125.420000
2016-03-17,18.140000,13.050000,84.710000,126.650000
2016-03-18,17.930000,12.470000,86.200000,126.750000
2016-03-21,17.590000,12.770000,87.780000,129.350000
2016-03-22,17.750000,13.140000,85.040000,130.990000
2016-03-23,18.300000,13.360000,86.060000,129.670000
2016-03-24,18.270000,12.350000,84.200000,119.020000
2016-03-28,18.300000,14.070000,83.290000,127.740000
2016-03-29,17.240000,12.170000,81.390000,132.610000
2016-03-30,16.920000,11.870000,80.330000,128.670000
2016-03-31,17.080000,12.250000,82.940000,122.030000
2016-04-01,16.500000,10.920000,81.570000,124.030000
2016-04-04,17.230000,12.500000,84.430000,125.230000
2016-04-05,18.380000,13.960000,89.110000,120.270000
2016-04-06,17.280000,12.560000,85.590000,125.060000
2016-04-07,18.860000,15.200000,92.740000,125.130000
2016-04-08,18.320000,13.590000,89.730000,113.840000
2016-04-11,18.890000,15.590000,92.810000,119.130000
2016-04-12,17.970000,13.710000,89.780000,126.170000
2016-04-13,17.260000,12.450000,87.890000,127.130000
2016-04-14,17.240000,12.320000,87.920000,126.230000
2016-04-15,17.160000,12.200000,90.270000,123.100000
2016-04-18,16.510000,12.860000,86.570000,120.550000
2016-04-19,16.470000,12.860000,86.980000,126.190000
2016-04-20,16.600000,12.800000,87.970000,126.200000
2016-04-21,17.140000,13.180000,87.070000,127.060000
2016-04-22,16.640000,11.930000,84.100000,123.250000
2016-04-25,17.220000,13.620000,85.770000,126.780000
2016-04-26,16.920000,13.500000,84.510000,127.400000
2016-04-27,16.770000,12.810000,83.100000,126.090000
2016-04-28,17.780000,14.550000,87.360000,125.440000
2016-04-29,18.450000,14.790000,91.680000,126.490000
2016-05-02,17.780000,13.770000,89.490000,127.670000
2016-05-03,18.570000,15.170000,91.660000,125.940000
2016-05-04,18.910000,15.470000,91.860000,124.310000
2016-05-05,18.920000,15.370000,91.580000,123.740000
2016-05-06,18.270000,13.380000,88.860000,120.820000
2016-05-09,18.050000,13.860000,86.420000,123.170000
2016-05-10,17.180000,12.800000,85.920000,124.100000
2016-05-11,18.020000,13.750000,91.530000,122.190000
2016-05-12,17.750000,13.460000,91.250000,123.520000
2016-05-13,18.250000,14.150000,94.000000,121.460000
2016-05-16,17.700000,13.590000,90.610000,124.130000
2016-05-17,18.430000,15.110000,91.760000,122.960000
2016-05-18,18.540000,15.340000,89.990000,122.220000
2016-05-19,18.770000,15.280000,90.460000,123.660000
2016-05-20,18.050000,12.730000,85.460000,125.610000
2016-05-23,18.150000,13.600000,84.120000,124.740000
2016-05-24,17.080000,11.910000,79.480000,124.740000
2016-05-25,16.770000,11.410000,78.540000,127.130000
2016-05-26,16.560000,10.460000,77.480000,129.280000
2016-05-27,16.310000,9.770000,76.170000,129.610000
2016-05-31,16.630000,11.850000,79.430000,127.700000
2016-06-01,16.700000,11.610000,78.930000,132.460000
2016-06-02,16.370000,11.010000,79.540000,134.150000
2016-06-03,16.490000,10.110000,79.080000,125.040000
2016-06-06,16.440000,11.260000,80.710000,125.570000
2016-06-07,16.630000,11.560000,82.300000,128.540000
2016-06-08,16.790000,10.890000,86.610000,129.230000
2016-06-09,17.320000,12.230000,89.980000,129.310000
2016-06-10,18.940000,15.830000,103.780000,133.670000
2016-06-13,21.870000,22.940000,124.560000,137.490000
2016-06-14,21.940000,23.350000,116.440000,138.020000
2016-06-15,21.810000,22.600000,114.230000,140.910000
2016-06-16,21.160000,21.890000,115.470000,142.500000
2016-06-17,21.310000,22.000000,115.720000,137.940000
2016-06-20,19.810000,22.210000,112.400000,137.810000
2016-06-21,19.690000,22.470000,113.460000,135.920000
2016-06-22,21.080000,27.860000,122.940000,136.480000
2016-06-23,18.420000,21.130000,104.710000,145.700000
2016-06-24,23.930000,30.710000,125.130000,142.920000
2016-06-27,23.680000,25.060000,115.600000,136.430000
2016-06-28,20.260000,19.080000,108.000000,153.660000
2016-06-29,18.730000,15.860000,98.600000,136.460000
2016-06-30,18.090000,14.050000,94.230000,140.580000
2016-07-01,17.650000,11.850000,91.700000,128.530000
2016-07-05,18.240000,14.190000,91.850000,125.350000
2016-07-06,17.740000,13.180000,89.240000,123.140000
2016-07-07,17.760000,13.110000,89.500000,124.720000
2016-07-08,16.490000,11.430000,84.720000,127.200000
2016-07-11,16.490000,12.230000,84.780000,125.030000
2016-07-12,16.170000,12.250000,84.980000,126.100000
2016-07-13,15.970000,11.110000,84.180000,127.290000
2016-07-14,15.860000,10.930000,86.030000,128.280000
2016-07-15,15.990000,10.260000,89.040000,129.760000
2016-07-18,15.770000,10.990000,87.200000,125.380000
2016-07-19,15.740000,11.020000,89.030000,129.920000
2016-07-20,15.440000,10.430000,87.090000,128.490000
2016-07-21,16.100000,11.500000,92.840000,128.010000
2016-07-22,15.800000,10.220000,89.510000,128.360000
2016-07-25,16.270000,11.930000,91.950000,129.650000
2016-07-26,16.320000,11.980000,91.440000,130.020000
2016-07-27,16.100000,11.610000,91.230000,125.680000
2016-07-28,16.000000,11.790000,89.810000,128.510000
2016-07-29,15.420000,10.010000,90.840000,128.250000
2016-08-01,15.700000,11.100000,90.680000,128.010000
2016-08-02,16.390000,12.350000,93.890000,129.250000
2016-08-03,16.080000,11.290000,88.590000,129.990000
2016-08-04,15.710000,10.800000,88.140000,127.060000
2016-08-05,15.140000,9.180000,85.230000,130.600000
2016-08-08,15.160000,10.100000,84.500000,132.940000
2016-08-09,15.110000,10.490000,86.650000,135.560000
2016-08-10,15.410000,10.680000,89.400000,133.250000
2016-08-11,15.300000,9.740000,97.360000,131.280000
2016-08-12,15.260000,9.540000,94.490000,132.130000
2016-08-15,15.380000,9.720000,91.670000,134.450000
2016-08-16,16.020000,10.870000,91.860000,132.270000
2016-08-17,15.520000,10.760000,84.840000,136.710000
2016-08-18,15.160000,9.900000,82.830000,134.870000
2016-08-19,15.130000,9.400000,82.440000,136.580000
2016-08-22,15.500000,10.950000,83.130000,135.200000
2016-08-23,15.420000,11.370000,83.450000,131.790000
2016-08-24,16.000000,12.670000,85.370000,130.430000
2016-08-25,16.130000,12.770000,85.430000,131.060000
2016-08-26,16.240000,12.100000,88.620000,132.400000
2016-08-29,15.930000,11.140000,85.830000,131.300000
2016-08-30,16.030000,11.210000,84.440000,136.140000
2016-08-31,16.140000,11.640000,84.870000,129.250000
2016-09-01,16.310000,11.890000,84.900000,129.830000
2016-09-02,15.650000,9.100000,81.350000,128.400000
2016-09-06,15.560000,9.980000,82.140000,131.160000
2016-09-07,15.490000,9.800000,83.080000,130.940000
2016-09-08,15.810000,10.990000,85.570000,129.740000
2016-09-09,18.830000,18.780000,110.020000,125.250000
2016-09-12,17.270000,16.030000,99.530000,134.180000
2016-09-13,19.050000,19.550000,110.020000,131.560000
2016-09-14,19.350000,19.380000,113.150000,127.400000
2016-09-15,18.190000,17.000000,109.270000,130.570000
2016-09-16,17.880000,15.270000,102.590000,125.250000
2016-09-19,17.780000,16.310000,101.580000,125.810000
2016-09-20,17.990000,17.220000,101.980000,126.850000
2016-09-21,16.660000,12.830000,92.590000,122.130000
2016-09-22,15.940000,10.790000,89.220000,124.290000
2016-09-23,16.050000,11.390000,90.400000,125.130000
2016-09-26,17.280000,15.670000,96.240000,121.720000
2016-09-27,16.450000,12.800000,88.940000,123.740000
2016-09-28,16.010000,11.720000,87.550000,126.850000
2016-09-29,16.870000,14.710000,93.780000,122.670000
2016-09-30,16.370000,12.370000,91.420000,124.580000
2016-10-03,16.400000,13.000000,91.510000,122.860000
2016-10-04,16.470000,12.950000,89.940000,119.670000
2016-10-05,16.220000,12.030000,89.880000,121.540000
2016-10-06,16.070000,11.470000,89.860000,120.480000
2016-10-07,16.440000,11.470000,90.860000,119.950000
2016-10-10,15.950000,10.810000,90.660000,123.840000
2016-10-11,16.940000,13.340000,95.430000,119.790000
2016-10-12,17.020000,13.160000,102.020000,122.340000
2016-10-13,17.590000,14.070000,103.400000,123.320000
2016-10-14,17.420000,12.940000,101.010000,121.860000
2016-10-17,17.470000,13.810000,99.340000,124.080000
2016-10-18,16.920000,12.450000,96.870000,122.760000
2016-10-19,16.460000,11.970000,93.900000,122.560000
2016-10-20,16.230000,11.070000,89.720000,123.910000
2016-10-21,16.040000,10.680000,87.340000,123.000000
2016-10-24,15.610000,11.350000,85.810000,124.600000
2016-10-25,15.810000,11.900000,86.230000,122.830000
2016-10-26,16.250000,12.580000,86.900000,123.310000
2016-10-27,16.930000,14.590000,91.210000,122.350000
2016-10-28,17.370000,16.690000,99.440000,126.350000
2016-10-31,17.850000,20.190000,102.820000,126.120000
2016-11-01,18.740000,22.860000,108.260000,124.460000
2016-11-02,19.180000,24.160000,112.390000,126.150000
2016-11-03,20.700000,27.900000,120.240000,141.180000
2016-11-04,21.130000,28.820000,120.230000,133.030000
2016-11-07,18.150000,24.670000,107.840000,134.910000
2016-11-08,18.100000,25.310000,108.670000,135.600000
2016-11-09,16.280000,15.360000,96.140000,134.610000
2016-11-10,16.750000,14.120000,102.670000,127.000000
2016-11-11,16.490000,12.840000,97.220000,121.710000
2016-11-14,16.700000,12.510000,98.220000,122.710000
2016-11-15,15.750000,10.640000,91.770000,119.790000
2016-11-16,16.070000,9.520000,92.450000,123.770000
2016-11-17,15.640000,9.380000,87.580000,123.060000
2016-11-18,15.520000,8.630000,86.400000,126.380000
2016-11-21,15.320000,10.000000,80.750000,124.010000
2016-11-22,15.350000,10.200000,83.400000,127.980000
2016-11-23,15.430000,10.060000,82.450000,125.330000
2016-11-25,15.510000,10.430000,82.650000,126.270000
2016-11-28,16.020000,12.860000,86.170000,125.750000
2016-11-29,15.900000,12.640000,86.280000,128.310000
2016-11-30,16.100000,13.230000,88.990000,126.390000
2016-12-01,16.670000,13.960000,97.790000,128.370000
2016-12-02,16.780000,13.640000,98.070000,128.990000
2016-12-05,15.770000,11.410000,88.880000,128.350000
2016-12-06,15.480000,10.840000,88.120000,130.920000
2016-12-07,15.480000,11.790000,89.110000,123.610000
2016-12-08,15.720000,12.920000,91.270000,119.080000
2016-12-09,15.220000,11.100000,89.400000,119.510000
2016-12-12,15.730000,12.250000,91.870000,123.280000
2016-12-13,15.700000,12.250000,93.320000,119.340000
2016-12-14,15.870000,12.840000,96.820000,125.430000
2016-12-15,15.750000,11.850000,93.080000,129.440000
2016-12-16,15.570000,10.670000,93.790000,131.950000
2016-12-19,15.310000,9.950000,90.510000,130.470000
2016-12-20,15.140000,9.850000,88.260000,122.090000
2016-12-21,15.090000,9.330000,87.970000,124.900000
2016-12-22,15.290000,9.340000,89.720000,128.020000
2016-12-23,15.250000,8.980000,87.640000,120.510000
2016-12-27,15.360000,10.220000,86.370000,123.650000
2016-12-28,15.930000,11.220000,89.170000,122.370000
2016-12-29,16.160000,11.640000,88.870000,124.570000
2016-12-30,16.540000,12.680000,91.600000,127.260000
2017-01-03,15.560000,11.990000,85.370000,125.790000
2017-01-04,14.840000,10.680000,82.270000,124.400000
2017-01-05,14.700000,9.950000,81.330000,128.210000
2017-01-06,14.560000,9.190000,80.590000,123.670000
2017-01-09,14.630000,9.440000,83.470000,122.590000
2017-01-10,14.660000,8.880000,86.360000,121.840000
2017-01-11,14.470000,8.880000,86.720000,123.060000
2017-01-12,14.580000,9.320000,90.440000,126.220000
2017-01-13,14.540000,8.990000,92.900000,132.320000
2017-01-17,14.890000,10.850000,92.390000,131.550000
2017-01-18,14.940000,11.290000,87.060000,143.430000
2017-01-19,15.020000,11.500000,86.840000,141.030000
2017-01-20,14.490000,9.720000,83.630000,146.330000
2017-01-23,14.540000,10.920000,84.510000,137.780000
2017-01-24,13.870000,10.080000,79.050000,138.160000
2017-01-25,13.610000,10.060000,78.660000,128.800000
2017-01-26,13.630000,9.710000,79.650000,129.580000
2017-01-27,13.680000,9.360000,83.630000,129.950000
2017-01-30,14.410000,11.660000,92.040000,134.320000
2017-01-31,14.480000,11.770000,89.830000,138.080000
2017-02-01,14.290000,12.040000,87.750000,133.970000
2017-02-02,14.590000,11.160000,89.730000,136.650000
2017-02-03,14.050000,9.190000,88.970000,133.250000
2017-02-06,14.240000,10.170000,90.020000,131.410000
2017-02-07,14.350000,9.470000,89.610000,130.460000
2017-02-08,14.560000,9.600000,94.580000,134.010000
2017-02-09,14.170000,8.850000,89.590000,129.190000
2017-02-10,13.910000,9.020000,85.770000,130.470000
2017-02-13,13.680000,9.320000,80.840000,130.100000
2017-02-14,13.190000,8.940000,78.350000,133.660000
2017-02-15,13.410000,10.260000,81.120000,137.550000
